Ticker Symbol,Period Ending,Earnings Per Share,Estimated Shares Outstanding,Net Income,Total Revenue,Total Assets,Total Liabilities,Current Ratio,Quick Ratio,Operating Margin,Gross Margin,Research and Development,Cash and Cash Equivalents,Capital Expenditures,Common Stocks,Retained Earnings,Treasury Stock,Total Equity,Short-Term Investments,Long-Term Debt,Interest Expense,Net Cash Flow,Net Cash Flow-Operating
CTXS,2016-12-31,,,-0.3388230727921317,-0.4939499391112973,-0.390220109333897,-0.3482728796002384,-0.8688340676320144,-0.577627765541196,0.155299711421464,1.5032783257192166,0.6712964529861762,-0.1726458501139229,0.5152433382064995,-0.2356003624920449,-0.1635972022306101,-0.6060108187338425,-0.5239488551905009,0.1611976333251785,-0.7729131190992913,-0.5847204930627128,0.5205730960988637,-0.354240290902809
DAL,2016-12-31,,,2.1620910669070232,1.2214226633074845,0.3115283840561605,0.2623339844677452,-1.154321761352445,-0.9430679146262072,0.0745779932870106,0.5431739306046574,-0.3392145448747636,-0.0288829391785678,-1.8607196843907117,-0.2357126889261142,0.2721831028755982,0.3944735897374157,0.5191091705310397,0.0150218078302116,0.1690604382933169,0.5871848775455896,0.721057456413408,2.290512604003863
DD,2016-12-31,,,0.9497282614666694,0.508908662600691,0.1348509568625732,0.1060408358842573,0.04640589164818998,-0.13722553459259262,-0.2483088792508027,-0.216908715527702,3.050050061197206,0.065954207328174,-0.1302688197153725,-0.1300591123262611,1.0582588439420906,-0.7070293776368305,0.2724164164749589,0.5477924538757727,0.4585946425168794,0.5256946132089473,-0.7560030761626642,0.5944259362625198
DE,2015-10-31,,,0.5762423004358509,0.7110741505513164,0.4161022784239254,0.4745338585580841,0.15556295101188408,0.39687929868550076,-0.4097523155197095,-0.6569565632885416,2.6041376733538555,0.0369929049328738,-1.4486068288025584,1.1824919519173878,1.9786649758548407,-2.204137997759651,-0.0783420970029441,-0.0151786767913424,2.847449306094476,1.584693610117785,0.3084751608493981,0.7856645943435733
DFS,2012-11-30,4.47,524608501.119,0.8402245242010892,-0.230363092203765,0.6872161910885012,0.7226596422240193,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,0.4284283217698038,0.5080720346652859,-0.2338591174068185,0.2128439570608651,0.1548160403505504,0.2487063221576423,-0.2815031117402891,-0.7729131190992913,0.9219652056006414,1.0055283737984293,0.4819326079795473
DFS,2013-12-31,4.97,496981891.348,0.9217005191903602,-0.2120825734750962,0.7506649227981925,0.7751622030159414,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,0.519864411988028,0.4446027154297233,-0.2338591174068185,0.4634118973125116,-0.0684546680525975,0.359820445981067,-0.2815031117402891,-0.7729131190992913,0.7921524253343968,3.884055768596512,0.6886771032023077
DFS,2014-12-31,4.91,473116089.613,0.8258847490829774,-0.2006690889838807,0.8098753980885282,0.8352122238027366,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,0.4994580742569221,0.5073425022602794,-0.2338591174068185,0.6712108683165581,-0.3354236190789916,0.3948467216771029,-0.2815031117402891,-0.7729131190992913,1.0381134826809657,0.6613782429759909,0.8228872902271669
DFS,2015-12-31,5.14,446887159.533,0.808937742125209,-0.1821517759711618,0.8694612171207994,0.8988711450008735,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,0.5925292876907798,0.4905632569451307,-0.2338591174068185,0.8708367116895186,-0.6281677054026911,0.4100427366713832,-0.2815031117402891,-0.7729131190992913,1.44804857825858,2.2110484852342536,0.8350487311226233
DHI,2013-09-30,1.44,321319444.444,-0.3866735987453507,-0.3594017693540342,-0.3516508342472111,-0.3306378489363555,,,-0.4097523155197095,-0.9769913616600614,-0.3392145448747636,-0.166220208306055,0.570811821495842,-0.2344893317233791,-0.3724191577163721,0.4183198572939293,-0.367702243514596,-0.2815031117402891,-0.2398724461609487,-0.7208496899266491,-0.1735339530134736,-1.372817429730019
DHI,2014-09-30,1.57,339808917.197,-0.3405255951834275,-0.2757849717702579,-0.3308661745375292,-0.3259237227740406,,,-0.4097523155197095,-0.9769913616600614,-0.3392145448747636,-0.1912964579410101,0.5400255540045691,-0.2343410460018354,-0.3181294373285153,0.4183198572939293,-0.2537536856886921,-0.2815031117402891,-0.2160686634737334,-0.7382719314886977,-0.3786315165267303,-1.1261573481396712
DHI,2015-09-30,2.05,366195121.951,-0.1989529062900701,-0.143222795673323,-0.3157648446536549,-0.3226774474521078,,,-0.4097523155197095,-1.0169957114565014,-0.3392145448747636,-0.1440937209521028,0.5721979330653543,-0.2343039745714495,-0.2443361712785331,0.4183198572939293,-0.1698522837521875,-0.2815031117402891,-0.1939206640110916,-0.7382719314886977,0.6534210145176687,-0.534676983445648
DHI,2016-09-30,2.39,370836820.084,-0.1105677469257088,-0.0800744960028386,-0.3093855649730083,-0.3311843891428809,,,-0.3290305973852561,-0.9769913616600614,-0.3392145448747636,-0.1493784391850302,0.5503119609151603,-0.2343039745714495,-0.1583951744344026,0.4183198572939293,-0.073050435043943,-0.2815031117402891,-0.2759806729940761,-0.7382719314886977,-0.1448879305635134,-0.570466366652277
DISCA,2015-12-31,,,-0.014295711246386,-0.3530225313417241,-0.242056717331058,-0.2332131532646035,-0.18870162082745884,0.1907335735606226,1.1239603290349045,0.6631869799939772,-0.3392145448747636,-0.2097275668276307,0.537982863270551,-0.2338591174068185,-0.1069156664238097,-0.4909279121640588,-0.2176281238015806,-0.2815031117402891,0.3840084440521527,0.3890495813497424,-0.04184182202824,-0.2842381684342117
DISCA,2016-12-31,,,0.0899935623398809,-0.3481445690902918,-0.2437144855246067,-0.2301247673356669,-0.17190822707919823,0.20947409402652062,1.2046820471693576,0.6631869799939772,-0.3392145448747636,-0.2156140104039112,0.548925849345648,-0.2338591174068185,-0.0268637999001603,-0.6437010650851731,-0.2482357001021166,-0.2815031117402891,0.4181874555685753,0.4676204746687852,-0.1542376740020421,-0.2425417996497894
DISCK,2013-12-31,,,0.0124284151100948,-0.3937037893415337,-0.255897517814932,-0.2614944401419442,-0.0039742895965919145,0.39687929868550076,1.5275689197071711,0.903213078772617,-0.3392145448747636,-0.2085502781123746,0.5292284744104734,-0.2346005460145368,-0.2888517267048309,-0.1614841298872426,-0.1373371225906674,-0.2815031117402891,0.2117462260093825,0.3070625622342195,-0.8534791247771121,-0.2807634710355098
DISCK,2014-12-31,,,0.0541441245446016,-0.359131823870217,-0.2403989491375092,-0.233993924988211,-0.7596770082683203,-0.44644412227990987,1.285403765303811,0.7832000293832971,-0.3392145448747636,-0.2112318801860135,0.5255808123854411,-0.2338591174068185,-0.1861838083800946,-0.3717819225116144,-0.2013543772474223,-0.2815031117402891,0.1388310014410142,0.3822173297567822,-0.1054996496948182,-0.2664303442658647
DISCK,2015-12-31,,,-0.014295711246386,-0.3530225313417241,-0.242056717331058,-0.2332131532646035,-0.18870162082745884,0.1907335735606226,1.1239603290349045,0.6631869799939772,-0.3392145448747636,-0.2097275668276307,0.537982863270551,-0.2338591174068185,-0.1069156664238097,-0.4909279121640588,-0.2176281238015806,-0.2815031117402891,0.3840084440521527,0.3890495813497424,-0.04184182202824,-0.2842381684342117
DISCK,2016-12-31,,,0.0899935623398809,-0.3481445690902918,-0.2437144855246067,-0.2301247673356669,-0.17190822707919823,0.20947409402652062,1.2046820471693576,0.6631869799939772,-0.3392145448747636,-0.2156140104039112,0.548925849345648,-0.2338591174068185,-0.0268637999001603,-0.6437010650851731,-0.2482357001021166,-0.2815031117402891,0.4181874555685753,0.4676204746687852,-0.1542376740020421,-0.2425417996497894
DLPH,2016-12-31,,,0.1310574638144735,0.13321085152678,-0.2979203775891348,-0.2422701052584512,-0.46579261767375923,-0.3995928211151648,-0.4097523155197095,-1.0169957114565014,-0.3392145448747636,-0.1803607538748534,0.0090718696408626,-0.2346005460145368,-0.3909598417671641,0.4412443650451088,-0.5463362495643792,-0.2815031117402891,-0.1715144231281034,-0.2053563072377987,0.192896417492267,0.0041617156580422
DLR,2012-12-31,1.48,142117567.568,-0.5511677663570498,-0.5952599108815845,-0.3522323980966951,-0.3210428758230112,,,0.9625168927659976,0.7031913297904172,-0.3392145448747636,-0.228673347097604,-0.5250406900365218,-0.2352504081892019,-0.6126419336788085,0.4412443650451088,-0.4313094213128173,-0.2815031117402891,-0.2329096498415409,-0.2015712398552988,-0.0491525256743236,-0.6030642402981985
DLR,2013-12-31,2.12,148343396.226,-0.4832793601001495,-0.5856369700486423,-0.339601830951402,-0.3094977778508536,,,0.7203517383626376,0.6631869799939772,-0.3392145448747636,-0.2288800920769887,0.4888692827007057,-0.2352385453314784,-0.6126419336788085,0.4412443650451088,-0.4159828930266359,-0.2815031117402891,-0.1292503284607915,-0.0912611217611591,-0.0670930918871684,-0.5537921625102565
DLR,2014-12-31,1.0,200183000.0,-0.5577842689581386,-0.5792824060007303,-0.3411664826183056,-0.315879042498381,,,-0.086865442981896,0.6631869799939772,-0.3392145448747636,-0.2317771379855195,0.5953934158825349,-0.2352125953302082,-0.6126419336788085,0.4412443650451088,-0.3871277082424615,-0.2815031117402891,-0.1429292245898174,-0.0855015336682936,-0.07990323505151,-0.554010199772025
DLR,2015-12-31,1.56,190185256.41,-0.4948808899786618,-0.5723254846530516,-0.3110688721803312,-0.2932781822189748,,,0.4781865839592774,0.6631869799939772,-0.3392145448747636,-0.2303260642390377,0.5407207983865403,-0.2351729288996953,-0.6126419336788085,0.4412443650451088,-0.3201061690893907,-0.2815031117402891,-0.0184901275541079,-0.0501446316747244,-0.0425987533853379,-0.4917505717820852
DOV,2016-12-31,,,-0.3565652854609954,-0.334062791888686,-0.3319516842785294,-0.3042938302101127,-0.4489992239254986,-0.5120359439105528,-0.4904740336541628,-0.4169304645099018,-0.3392145448747636,-0.2123996197816903,0.4926023000171237,-0.1406103828426998,0.2749591672538554,-0.4074601720434128,-0.3955889787190639,-0.2815031117402891,-0.2858034170904602,-0.2723089567230127,-0.0776881415794246,-0.4644989544212414
DPS,2016-12-31,,,-0.1361837997503356,-0.3508440239284631,-0.337034323363337,-0.2810310837148802,0.6173812790890514,0.9122436114976961,0.3974648658248241,0.5431739306046574,-0.3392145448747636,-0.1183568815380318,0.4818088680850531,-0.234971260318396,-0.3589390951577044,0.4412443650451088,-0.5751116822131226,-0.2815031117402891,-0.0941939037420628,-0.2361014394061198,0.8105762765695336,-0.4310441335293651
DVN,2016-12-31,,,-2.840535025434222,-0.0781990852731617,-0.0848971647181202,-0.0671169819291539,-0.35663555831006516,0.0033283689016424716,0.5589083020937308,1.6232913751085365,-0.3392145448747636,-0.1071072338144735,-2.283848479294462,-0.2164355451254393,-0.7969291676619229,0.4412443650451088,-0.1663281015513864,-0.2815031117402891,0.7695476939574001,2.3499057885293326,-0.4138422524548064,-0.0805340334353154
EBAY,2016-12-31,,,4.047771494938714,-0.2305998864878151,-0.1172080051697402,-0.1829835057125167,0.37387706973927226,0.818541009168206,0.7203517383626376,1.2632522269405768,1.9616025003197364,-0.116460138607897,0.1564374154521689,-0.234971260318396,1.0621774667789126,-2.8369773129995832,0.3307216938643603,2.965657865815113,0.3677544252421206,-0.7382719314886977,-0.0806333107625611,0.3885501153894349
ED,2016-12-31,,,0.1232357682955035,-0.0839768658039845,0.2645165803787308,0.175286612526875,-0.8184538863872325,-0.5963682860070939,0.3167431476903707,0.0231173832509378,-0.3392145448747636,-0.1844812643782497,0.6131247009862171,-0.2357126889261142,-0.6126419336788085,0.4412443650451088,0.7358409872225111,-0.2815031117402891,1.4654323684317654,1.639351622861467,-0.2357992656998454,0.6634855470617192
EQR,2012-12-31,2.729,308434957.86,-0.1396259975866423,-0.5730753647917814,-0.2211469430407308,-0.2419198510632409,,,0.9625168927659976,0.7031913297904172,-0.3392145448747636,-0.1787889426301292,-0.2521255354532226,-0.2345074967242682,-0.5132930888968604,0.4412443650451088,-0.0194534435201808,-0.2759446394800035,0.5227363426890588,0.8896179104337711,0.1627275804460954,-0.3845027335596279
EQR,2013-12-31,5.155,355114064.016,0.5049429831247196,-0.5427562246620049,-0.1330421155131308,-0.1999983607210967,,,0.3167431476903707,0.7431956795868572,-0.3392145448747636,-0.2249603092995435,0.1566562751736708,-0.2343762638607021,-0.383429592202622,0.4412443650451088,0.3272946152771041,-0.2555428725805194,0.8450839170355656,1.3423229009833169,-0.6207858929703938,-0.4614842200906927
EQR,2014-12-31,1.736,363656682.028,-0.2767735622401425,-0.5320035856587164,-0.1312268749805175,-0.1955772148104448,,,1.4468472015727176,0.7832000293832971,-0.3392145448747636,-0.2278850868978114,-0.2561999739351837,-0.2343673667174094,-0.3942471184846478,0.4412443650451088,0.3123416287495764,-0.2522250814373168,0.8239091839141935,0.8614280403612172,-0.0781009228057,-0.2637926146030752
EQR,2015-12-31,2.37,367139240.506,-0.12111399971712,-0.5258366574014857,-0.1279940080525813,-0.193758849517611,,,1.6082906378416244,0.8232043791797371,-0.3392145448747636,-0.228814752553292,-0.2414035976968426,-0.2343603231456361,-0.3877027944258501,0.4412443650451088,0.3233250066226054,-0.2468297892149057,0.8344455857710407,0.8156212095562153,-0.0625345946341071,-0.2497087973717869
EQT,2016-12-31,,,-0.9835230669034366,-0.567873610036339,-0.2481729123272529,-0.2470997682853774,0.340290282242751,0.78105996823641,-1.216969496864243,0.8232043791797371,-0.3392145448747636,-0.1630585340563061,-1.2768989752334012,1.03961309849552,-0.3317244834772805,0.425707762133682,-0.1735186187457366,-0.1071221038033011,-0.273222198904624,-0.2329586036733581,-0.5597499720808328,-0.3766129987787006
ESS,2012-12-31,3.42,36632748.538,-0.6066040333477499,-0.6304908274865558,-0.4143516466331282,-0.3604022724293785,,,1.1239603290349045,0.8632087289761771,-0.3392145448747636,-0.2324802409682419,0.2374286439911768,-0.2357115767832026,-0.6624046370442634,0.4412443650451088,-0.6149011003111955,-0.2815031117402891,-0.5332655367380743,-0.3560484483721299,-0.059032419458888,-0.722701980770077
ESS,2013-12-31,4.06,38493349.7537,-0.5863986383983706,-0.6269182174053781,-0.4090402824555786,-0.3565886189711414,,,1.1239603290349045,0.8632087289761771,-0.3392145448747636,-0.2317189275990429,0.269705346185878,-0.2357112060688988,-0.6657589781925831,0.4412443650451088,-0.6019882596265168,-0.2815031117402891,-0.5584015413408407,-0.340211289179648,-0.0648332390050049,-0.7064217204456342
ESS,2014-12-31,,,-0.6086467994941209,-0.6098525480716,-0.3098886507017826,-0.3183856320398507,,,0.3167431476903707,0.8632087289761771,-0.3392145448747636,-0.2289730324805653,0.1020099208442564,-0.2357104646402911,-0.685505590431244,0.4412443650451088,-0.1560172281717213,-0.2815031117402891,-0.4288126546632724,-0.1761450155520972,-0.057637915171567,-0.6246230003084442
ESS,2015-12-31,3.5,66320000.0,-0.5369674781423598,-0.599269311699121,-0.3024074399914261,-0.3138172846335746,,,0.8817951746315442,0.9432174285690572,-0.3392145448747636,-0.2271870854995218,0.0074311512620031,-0.2357104646402911,-0.7019114087605355,0.4412443650451088,-0.1328394254718284,-0.2815031117402891,-0.4302070064264246,-0.0385571329730638,-0.0606676299070732,-0.5707226255854313
ETFC,2012-12-31,-0.39,289743589.744,-0.7619194412679378,-0.5911902222393288,0.2509375665155343,0.3232041452235005,,,-0.1675871611163494,2.143347922462256,-0.3392145448747636,-0.0299691842331774,0.5547621085856997,-0.2346520753027732,-0.8486236401252787,0.4412443650451088,-0.2765293867435944,-0.2815031117402891,-0.7729131190992913,0.8536426896710391,0.5937418010802515,-0.9079463515011948
ETFC,2013-12-31,0.3,286666666.667,-0.6322096572450181,-0.5864069777015165,0.2336289182819498,0.3048426671974904,,,-0.3290305973852561,2.143347922462256,-0.3392145448747636,-0.0452995762635279,0.5788366779509132,-0.2346005460145368,-0.8390263729946392,0.4412443650451088,-0.2817531516143233,-0.2815031117402891,-0.7729131190992913,0.4642043488723051,-0.9837787407821392,-0.3537321164082488
ETFC,2014-12-31,1.02,287254901.961,-0.4972854095427851,-0.576982565196322,0.2218994263464633,0.2828249045917571,,,1.1239603290349045,2.143347922462256,-0.3392145448747636,-0.0823187658654699,0.5496553817506545,-0.2346005460145368,-0.8062219018178151,0.4412443650451088,-0.2258188836566536,-0.2815031117402891,-0.7729131190992913,0.348056071791981,-0.1194247994968822,-0.5344163811407453
ETFC,2015-12-31,0.92,291304347.826,-0.5135806085406394,-0.5893905856805479,0.2202885761206565,0.2736812001841751,,,-0.2483088792508027,2.143347922462256,-0.3392145448747636,-0.020053273814147,0.5620574326357645,-0.2346005460145368,-0.7762164469530066,0.4412443650451088,-0.1801230655178252,-0.2815031117402891,-0.7729131190992913,-0.0755435269715541,0.3828752469347113,-0.4775182112370024
EXC,2014-12-31,,,0.356583017944776,0.6431710216571057,0.861328769378862,0.6898672298325015,-0.432205830177238,-0.24966865738798072,-0.4904740336541628,-1.0169957114565014,-0.3392145448747636,-0.094680297375659,-3.8202437242380816,5.958552614256152,0.608848784884848,0.0440341674502116,1.652236132586799,-0.2815031117402891,2.2428909503919927,2.8999020417626324,0.2028429530651699,1.0969540475497757
EXC,2015-12-31,,,0.7906871192476123,0.7387411946997318,1.001582214282119,0.7902050715574471,-0.1551148333309376,0.06892019053228551,-0.1675871611163494,-0.7769696126778615,-0.3392145448747636,0.2034353672986369,-4.948830354783086,6.687747649947068,0.7384992204574158,0.0440341674502116,1.9954936344079508,-0.2815031117402891,2.916293430624444,2.7905860162752685,4.534559195064357,2.4690251828621705
EXC,2016-12-31,,,0.0508850847450308,0.8293386877773054,1.3068617910563791,1.1314717167049408,-0.7932637957648415,-0.5963682860070939,-0.5711957517886161,-0.7369652628814215,-0.3392145448747636,-0.1771559123722117,-5.626565959034093,6.731491937802445,0.7342447156631519,0.0440341674502116,1.9794354341657685,-0.2815031117402891,4.120913703181029,4.50889729190477,-5.900351274468014,2.8290907008026505
